line_id,invoice_id,product_id,quantity,unit_price,discount_pct,discount_amount,extended_amount,line_total,unit_standard_cost,line_cost,gross_margin
80625,602-20241207-000038,17,1,10.5,0.0,0.0,10.5,10.5,2.87,2.87,7.63
80626,602-20241207-000038,62,2,23.5,0.0,0.0,47.0,47.0,6.38,12.76,34.24
80627,602-20241213-000039,49,3,30.5,0.0,0.0,91.5,91.5,7.86,23.58,67.92
80628,602-20241213-000039,6,2,19.5,0.0,0.0,39.0,39.0,5.06,10.12,28.88
80629,602-20241213-000039,58,1,26.0,0.0,0.0,26.0,26.0,6.51,6.51,19.49
80630,602-20241223-000040,80,1,37.5,0.0,0.0,37.5,37.5,9.46,9.46,28.04
80631,602-20250201-000041,97,1,845.0,0.0,0.0,845.0,845.0,338.37,338.37,506.63
80632,602-20250201-000041,82,1,43.5,0.0,0.0,43.5,43.5,11.05,11.05,32.45
80633,602-20250201-000041,17,1,10.5,0.0,0.0,10.5,10.5,2.87,2.87,7.63
80634,602-20250201-000041,38,1,35.0,0.0,0.0,35.0,35.0,11.44,11.44,23.56
80635,602-20250301-000042,44,1,23.0,0.0,0.0,23.0,23.0,6.35,6.35,16.65
80636,602-20250302-000043,73,3,11.0,0.0,0.0,33.0,33.0,2.73,8.19,24.81
80637,602-20250315-000044,7,1,261.5,0.1312,34.31,261.5,227.19,104.91,104.91,122.28
80638,602-20250315-000044,48,1,83.0,0.1312,10.89,83.0,72.11,20.8,20.8,51.31
80639,602-20250330-000045,75,2,10.0,0.0,0.0,20.0,20.0,2.58,5.16,14.84
80640,602-20250330-000045,54,1,75.0,0.0,0.0,75.0,75.0,19.49,19.49,55.51
80641,602-20250401-000046,44,1,23.0,0.0,0.0,23.0,23.0,6.35,6.35,16.65
80642,602-20250401-000046,65,1,187.5,0.0,0.0,187.5,187.5,68.84,68.84,118.66
80643,602-20250502-000047,1,1,81.5,0.0,0.0,81.5,81.5,22.3,22.3,59.2
80644,602-20250520-000048,18,1,20.5,0.0,0.0,20.5,20.5,5.47,5.47,15.03
80645,602-20250526-000049,2,1,10.0,0.0,0.0,10.0,10.0,2.62,2.62,7.38
80646,602-20250526-000049,11,1,21.5,0.0,0.0,21.5,21.5,5.38,5.38,16.12
80647,602-20250526-000049,75,1,10.0,0.0,0.0,10.0,10.0,2.58,2.58,7.42
80648,602-20250528-000050,58,1,26.5,0.0,0.0,26.5,26.5,6.51,6.51,19.99
80649,602-20250606-000051,1,1,82.0,0.0,0.0,82.0,82.0,22.3,22.3,59.7
80650,602-20250610-000052,77,1,13.0,0.0,0.0,13.0,13.0,3.3,3.3,9.7
80651,602-20250610-000052,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
80652,602-20250618-000053,97,1,854.5,0.0,0.0,854.5,854.5,338.37,338.37,516.13
80653,602-20250618-000053,48,1,84.0,0.0,0.0,84.0,84.0,20.8,20.8,63.2
80654,602-20250618-000053,79,3,13.5,0.0,0.0,40.5,40.5,3.52,10.56,29.94
80655,602-20250618-000053,18,2,20.5,0.0,0.0,41.0,41.0,5.47,10.94,30.06
80656,602-20250618-000053,88,1,56.0,0.0,0.0,56.0,56.0,18.99,18.99,37.01
80657,602-20250625-000054,80,3,38.0,0.0,0.0,114.0,114.0,9.46,28.38,85.62
80658,602-20250707-000055,29,1,76.5,0.0,0.0,76.5,76.5,20.75,20.75,55.75
80659,602-20250712-000056,53,2,10.5,0.0,0.0,21.0,21.0,2.82,5.64,15.36
80660,602-20250726-000057,17,1,10.5,0.0,0.0,10.5,10.5,2.87,2.87,7.63
80661,602-20250726-000057,3,1,39.0,0.0,0.0,39.0,39.0,9.91,9.91,29.09
80662,602-20250810-000058,63,2,11.5,0.0,0.0,23.0,23.0,2.85,5.7,17.3
80663,602-20250810-000058,19,2,17.5,0.0,0.0,35.0,35.0,4.54,9.08,25.92
80664,602-20250913-000059,25,1,92.0,0.0871,8.01,92.0,83.99,23.17,23.17,60.82
80665,602-20251015-000060,83,2,18.0,0.0,0.0,36.0,36.0,4.66,9.32,26.68
80666,602-20251023-000061,67,1,11.5,0.0,0.0,11.5,11.5,3.12,3.12,8.38
80667,602-20251023-000061,71,1,38.0,0.0,0.0,38.0,38.0,9.9,9.9,28.1
80668,602-20251023-000061,19,3,18.0,0.0,0.0,54.0,54.0,4.54,13.62,40.38
80669,602-20251025-000062,39,2,77.5,0.0,0.0,155.0,155.0,19.6,39.2,115.8
80670,602-20251025-000062,75,4,10.5,0.0,0.0,42.0,42.0,2.58,10.32,31.68
80671,602-20251101-000063,44,1,23.5,0.0,0.0,23.5,23.5,6.35,6.35,17.15
80672,602-20251101-000063,32,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
80673,602-20251105-000064,18,2,20.5,0.0,0.0,41.0,41.0,5.47,10.94,30.06
80674,602-20251105-000064,53,3,11.0,0.0,0.0,33.0,33.0,2.82,8.46,24.54
80675,602-20251121-000065,15,1,28.5,0.0,0.0,28.5,28.5,7.62,7.62,20.88
80676,602-20251126-000066,13,1,26.5,0.3,7.95,26.5,18.55,6.79,6.79,11.76
80677,602-20251127-000067,90,1,24.5,0.3,7.35,24.5,17.15,6.01,6.01,11.14
80678,602-20251128-000068,32,2,11.0,0.3,6.6,22.0,15.4,2.68,5.36,10.04
80679,602-20251128-000068,20,1,84.5,0.3,25.35,84.5,59.15,22.52,22.52,36.63
80680,602-20251128-000068,6,2,20.5,0.3,12.3,41.0,28.7,5.06,10.12,18.58
80681,602-20251203-000069,21,3,10.0,0.0,0.0,30.0,30.0,2.56,7.68,22.32
80682,602-20251207-000070,14,1,27.0,0.0,0.0,27.0,27.0,7.18,7.18,19.82
80683,602-20251213-000071,66,3,20.5,0.0,0.0,61.5,61.5,5.27,15.81,45.69
80684,602-20251213-000071,8,2,42.5,0.0,0.0,85.0,85.0,11.22,22.44,62.56
80685,602-20251213-000071,46,4,22.0,0.0,0.0,88.0,88.0,5.86,23.44,64.56
80686,602-20251215-000072,33,3,11.0,0.0,0.0,33.0,33.0,2.68,8.04,24.96
80687,602-20251215-000072,73,4,11.0,0.0,0.0,44.0,44.0,2.73,10.92,33.08
80688,602-20251221-000073,46,1,22.0,0.0,0.0,22.0,22.0,5.86,5.86,16.14
80689,602-20251221-000073,38,2,36.0,0.0,0.0,72.0,72.0,11.44,22.88,49.12
80690,603-20220403-000001,97,1,777.0,0.0,0.0,777.0,777.0,338.37,338.37,438.63
80691,603-20220403-000001,20,1,76.0,0.0,0.0,76.0,76.0,22.52,22.52,53.48
80692,603-20220403-000001,67,2,10.5,0.0,0.0,21.0,21.0,3.12,6.24,14.76
80693,603-20220625-000002,33,3,10.0,0.1934,5.8,30.0,24.2,2.68,8.04,16.16
80694,603-20220712-000003,7,1,241.5,0.0,0.0,241.5,241.5,104.91,104.91,136.59
80695,603-20220712-000003,32,1,9.5,0.0,0.0,9.5,9.5,2.68,2.68,6.82
80696,603-20220725-000004,76,3,38.0,0.0,0.0,114.0,114.0,10.59,31.77,82.23
80697,603-20220725-000004,25,3,84.0,0.0,0.0,252.0,252.0,23.17,69.51,182.49
80698,603-20220911-000005,71,1,34.5,0.0,0.0,34.5,34.5,9.9,9.9,24.6
80699,603-20220911-000005,27,1,38.0,0.0,0.0,38.0,38.0,11.13,11.13,26.87
80700,603-20220911-000005,39,1,71.0,0.0,0.0,71.0,71.0,19.6,19.6,51.4
80701,603-20221008-R000005,39,-1,71.0,0.0,-0.0,-71.0,-71.0,19.6,-19.6,-51.4
80702,603-20221008-R000005,71,-1,34.5,0.0,-0.0,-34.5,-34.5,9.9,-9.9,-24.6
80703,603-20221228-000006,5,1,11.5,0.2,2.3,11.5,9.2,3.12,3.12,6.08
80704,603-20221228-000006,41,1,36.0,0.2,7.2,36.0,28.8,10.2,10.2,18.6
80705,603-20230202-000007,63,1,10.5,0.0,0.0,10.5,10.5,2.85,2.85,7.65
80706,603-20230202-000007,3,1,36.5,0.0,0.0,36.5,36.5,9.91,9.91,26.59
80707,603-20230317-000008,62,2,22.5,0.145,6.52,45.0,38.48,6.38,12.76,25.72
80708,603-20230317-000008,80,1,35.5,0.145,5.15,35.5,30.35,9.46,9.46,20.89
80709,603-20230317-000008,62,6,22.5,0.145,19.57,135.0,115.43,6.38,38.28,77.15
80710,603-20230403-000009,30,1,25.0,0.0,0.0,25.0,25.0,6.81,6.81,18.19
80711,603-20230413-000010,57,1,62.0,0.0,0.0,62.0,62.0,17.82,17.82,44.18
80712,603-20230413-000010,64,1,12.0,0.0,0.0,12.0,12.0,3.2,3.2,8.8
80713,603-20230413-000010,55,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
80714,603-20230803-000011,48,1,79.5,0.0,0.0,79.5,79.5,20.8,20.8,58.7
80715,603-20230803-000011,82,1,41.5,0.0,0.0,41.5,41.5,11.05,11.05,30.45
80716,603-20230819-000012,95,2,73.0,0.0,0.0,146.0,146.0,20.66,41.32,104.68
80717,603-20230828-000013,55,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
80718,603-20230923-R000013,55,-2,10.5,0.0,-0.0,-21.0,-21.0,2.68,-5.36,-15.64
80719,603-20231003-000014,80,3,36.0,0.0,0.0,108.0,108.0,9.46,28.38,79.62
80720,603-20231003-000014,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
80721,603-20231007-000015,75,2,9.5,0.0,0.0,19.0,19.0,2.58,5.16,13.84
80722,603-20231018-000016,6,1,19.0,0.0,0.0,19.0,19.0,5.06,5.06,13.94
80723,603-20231028-000017,7,1,251.0,0.0,0.0,251.0,251.0,104.91,104.91,146.09
80724,603-20231028-000017,36,2,23.5,0.0,0.0,47.0,47.0,6.76,13.52,33.48
80725,603-20231113-000018,58,1,25.5,0.0,0.0,25.5,25.5,6.51,6.51,18.99
80726,603-20231113-000018,39,1,73.5,0.0,0.0,73.5,73.5,19.6,19.6,53.9
80727,603-20231201-000019,63,1,11.0,0.0,0.0,11.0,11.0,2.85,2.85,8.15
80728,603-20231201-000019,89,1,79.5,0.0,0.0,79.5,79.5,22.14,22.14,57.36
80729,603-20231201-000019,45,3,21.0,0.0,0.0,63.0,63.0,5.86,17.58,45.42
80730,603-20240124-000020,97,1,820.0,0.0,0.0,820.0,820.0,338.37,338.37,481.63
80731,603-20240217-000021,7,1,253.5,0.0,0.0,253.5,253.5,104.91,104.91,148.59
80732,603-20240217-000021,14,1,25.5,0.0,0.0,25.5,25.5,7.18,7.18,18.32
80733,603-20240401-000022,94,1,27.0,0.1665,4.5,27.0,22.5,7.19,7.19,15.31
80734,603-20240401-000022,31,2,20.5,0.1665,6.83,41.0,34.17,5.63,11.26,22.91
80735,603-20240407-000023,33,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
80736,603-20240413-000024,6,2,19.5,0.0,0.0,39.0,39.0,5.06,10.12,28.88
80737,603-20240413-000024,25,2,88.0,0.0,0.0,176.0,176.0,23.17,46.34,129.66
80738,603-20240513-000025,1,1,79.5,0.0,0.0,79.5,79.5,22.3,22.3,57.2
80739,603-20240608-000026,35,1,68.5,0.1927,13.2,68.5,55.3,18.52,18.52,36.78
80740,603-20240608-000026,67,6,11.0,0.1927,12.72,66.0,53.28,3.12,18.72,34.56
80741,603-20240616-000027,39,4,74.5,0.1927,57.42,298.0,240.58,19.6,78.4,162.18
80742,603-20240728-000028,39,1,75.0,0.0,0.0,75.0,75.0,19.6,19.6,55.4
80743,603-20240828-000029,50,1,73.0,0.0,0.0,73.0,73.0,19.99,19.99,53.01
80744,603-20240828-000029,45,3,21.5,0.0,0.0,64.5,64.5,5.86,17.58,46.92
80745,603-20240828-000029,93,3,24.5,0.0,0.0,73.5,73.5,6.36,19.08,54.42
80746,603-20240907-000030,14,1,26.0,0.0951,2.47,26.0,23.53,7.18,7.18,16.35
80747,603-20240907-000030,57,1,64.5,0.0951,6.13,64.5,58.37,17.82,17.82,40.55
80748,603-20240920-000031,76,1,40.5,0.0,0.0,40.5,40.5,10.59,10.59,29.91
80749,603-20240922-000032,29,2,74.5,0.0,0.0,149.0,149.0,20.75,41.5,107.5
80750,603-20241014-000033,96,1,37.0,0.0,0.0,37.0,37.0,9.34,9.34,27.66
80751,603-20241111-000034,97,1,839.5,0.0,0.0,839.5,839.5,338.37,338.37,501.13
80752,603-20241111-000034,6,1,19.5,0.0,0.0,19.5,19.5,5.06,5.06,14.44
80753,603-20241118-000035,75,2,10.0,0.0,0.0,20.0,20.0,2.58,5.16,14.84
80754,603-20241118-000035,57,1,65.0,0.0,0.0,65.0,65.0,17.82,17.82,47.18
80755,603-20241118-000035,49,2,30.0,0.0,0.0,60.0,60.0,7.86,15.72,44.28
80756,603-20241118-000035,30,2,26.5,0.0,0.0,53.0,53.0,6.81,13.62,39.38
80757,603-20241203-000036,15,1,28.0,0.0,0.0,28.0,28.0,7.62,7.62,20.38
80758,603-20241203-000036,2,2,10.0,0.0,0.0,20.0,20.0,2.62,5.24,14.76
80759,603-20241212-000037,8,1,41.0,0.0,0.0,41.0,41.0,11.22,11.22,29.78
80760,603-20241212-000037,32,4,10.5,0.0,0.0,42.0,42.0,2.68,10.72,31.28
80761,603-20241212-000037,55,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
80762,603-20241212-000037,84,3,40.5,0.0,0.0,121.5,121.5,10.75,32.25,89.25
80763,603-20241212-000037,38,1,35.0,0.0,0.0,35.0,35.0,11.44,11.44,23.56
80764,604-20220305-000001,85,1,864.0,0.0,0.0,864.0,864.0,376.74,376.74,487.26
80765,604-20220305-000001,66,1,18.5,0.0,0.0,18.5,18.5,5.27,5.27,13.23
80766,604-20220313-000002,79,1,12.0,0.0,0.0,12.0,12.0,3.52,3.52,8.48
80767,604-20220315-000003,30,2,24.5,0.0,0.0,49.0,49.0,6.81,13.62,35.38
80768,604-20220315-000003,66,3,18.5,0.0,0.0,55.5,55.5,5.27,15.81,39.69
80769,604-20220405-000004,1,1,74.5,0.0,0.0,74.5,74.5,22.3,22.3,52.2
80770,604-20220507-000005,30,3,24.5,0.0,0.0,73.5,73.5,6.81,20.43,53.07
80771,604-20220520-000006,30,3,24.5,0.0,0.0,73.5,73.5,6.81,20.43,53.07
80772,604-20220601-000007,11,3,19.5,0.0,0.0,58.5,58.5,5.38,16.14,42.36
80773,604-20220601-000007,30,6,24.5,0.0,0.0,147.0,147.0,6.81,40.86,106.14
80774,604-20220601-000007,77,1,12.0,0.0,0.0,12.0,12.0,3.3,3.3,8.7
80775,604-20220606-000008,1,1,75.0,0.0,0.0,75.0,75.0,22.3,22.3,52.7
80776,604-20220709-000009,64,2,11.5,0.0,0.0,23.0,23.0,3.2,6.4,16.6
80777,604-20220715-000010,40,2,326.5,0.0,0.0,653.0,653.0,96.32,192.64,460.36
80778,604-20220728-000011,64,2,11.5,0.0,0.0,23.0,23.0,3.2,6.4,16.6
80779,604-20220728-000011,1,1,75.5,0.0,0.0,75.5,75.5,22.3,22.3,53.2
80780,604-20220814-000012,22,2,28.0,0.0,0.0,56.0,56.0,7.72,15.44,40.56
80781,604-20220824-000013,87,1,24.5,0.0,0.0,24.5,24.5,7.17,7.17,17.33
80782,604-20220829-000014,11,1,19.5,0.0,0.0,19.5,19.5,5.38,5.38,14.12
80783,604-20220917-000015,8,2,38.5,0.107,8.24,77.0,68.76,11.22,22.44,46.32
80784,604-20220918-000016,8,1,38.5,0.107,4.12,38.5,34.38,11.22,11.22,23.16
80785,604-20220918-000016,11,3,19.5,0.107,6.26,58.5,52.24,5.38,16.14,36.1
80786,604-20221006-000017,8,1,38.5,0.0,0.0,38.5,38.5,11.22,11.22,27.28
80787,604-20221106-000018,49,1,28.5,0.0,0.0,28.5,28.5,7.86,7.86,20.64
80788,604-20221106-000018,49,2,28.5,0.0,0.0,57.0,57.0,7.86,15.72,41.28
80789,604-20221106-000018,78,3,18.0,0.0,0.0,54.0,54.0,5.3,15.9,38.1
80790,604-20221119-000019,1,1,76.0,0.0,0.0,76.0,76.0,22.3,22.3,53.7
80791,604-20221210-000020,8,4,39.0,0.0,0.0,156.0,156.0,11.22,44.88,111.12
80792,604-20221215-000021,66,1,18.5,0.0,0.0,18.5,18.5,5.27,5.27,13.23
80793,604-20221227-000022,46,1,20.0,0.2,4.0,20.0,16.0,5.86,5.86,10.14
80794,604-20230122-000023,49,3,28.5,0.2145,18.34,85.5,67.16,7.86,23.58,43.58
80795,604-20230122-000023,11,6,20.0,0.2145,25.74,120.0,94.26,5.38,32.28,61.98
80796,604-20230129-000024,11,1,20.0,0.2145,4.29,20.0,15.71,5.38,5.38,10.33
80797,604-20230129-000024,89,1,77.5,0.2145,16.62,77.5,60.88,22.14,22.14,38.74
80798,604-20230614-000025,66,3,19.0,0.0,0.0,57.0,57.0,5.27,15.81,41.19
80799,604-20230704-000026,66,1,19.0,0.0,0.0,19.0,19.0,5.27,5.27,13.73
80800,604-20230704-000026,46,2,20.5,0.0,0.0,41.0,41.0,5.86,11.72,29.28
80801,604-20230704-000026,12,1,87.5,0.0,0.0,87.5,87.5,30.55,30.55,56.95
80802,604-20230715-000027,46,1,20.5,0.0,0.0,20.5,20.5,5.86,5.86,14.64
80803,604-20230715-000027,46,6,20.5,0.0,0.0,123.0,123.0,5.86,35.16,87.84
80804,604-20230715-000027,91,1,84.5,0.0,0.0,84.5,84.5,29.81,29.81,54.69
80805,604-20230725-000028,49,2,29.0,0.0,0.0,58.0,58.0,7.86,15.72,42.28
80806,604-20230903-000029,46,1,20.5,0.0,0.0,20.5,20.5,5.86,5.86,14.64
80807,604-20231017-000030,77,2,12.5,0.0,0.0,25.0,25.0,3.3,6.6,18.4
80808,604-20231017-000030,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
80809,604-20231017-000030,25,3,87.0,0.0,0.0,261.0,261.0,23.17,69.51,191.49
80810,604-20231023-000031,79,1,13.0,0.0,0.0,13.0,13.0,3.52,3.52,9.48
80811,604-20231023-000031,89,2,79.5,0.0,0.0,159.0,159.0,22.14,44.28,114.72
80812,604-20231120-000032,30,1,25.5,0.0,0.0,25.5,25.5,6.81,6.81,18.69
80813,604-20231128-000033,78,3,18.5,0.3,16.65,55.5,38.85,5.3,15.9,22.95
80814,604-20240113-000034,8,1,40.0,0.2838,11.35,40.0,28.65,11.22,11.22,17.43
80815,604-20240113-000034,11,1,20.5,0.2838,5.82,20.5,14.68,5.38,5.38,9.3
80816,604-20240130-000035,79,3,13.0,0.0,0.0,39.0,39.0,3.52,10.56,28.44
80817,604-20240320-000036,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
80818,604-20240410-000037,40,1,344.0,0.0,0.0,344.0,344.0,96.32,96.32,247.68
80819,604-20240414-000038,79,1,13.0,0.0,0.0,13.0,13.0,3.52,3.52,9.48
80820,604-20240414-000038,64,2,12.5,0.0,0.0,25.0,25.0,3.2,6.4,18.6
80821,604-20240501-000039,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
80822,604-20240529-000040,1,2,79.5,0.0,0.0,159.0,159.0,22.3,44.6,114.4
80823,604-20240626-000041,66,2,19.5,0.0,0.0,39.0,39.0,5.27,10.54,28.46
80824,604-20240630-000042,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
80825,604-20240808-000043,22,1,30.0,0.0,0.0,30.0,30.0,7.72,7.72,22.28
80826,604-20241005-000044,1,3,80.5,0.0,0.0,241.5,241.5,22.3,66.9,174.6
80827,604-20241005-000044,1,3,80.5,0.0,0.0,241.5,241.5,22.3,66.9,174.6
80828,604-20241203-000045,40,2,350.5,0.0,0.0,701.0,701.0,96.32,192.64,508.36
80829,604-20241203-000045,66,3,20.0,0.0,0.0,60.0,60.0,5.27,15.81,44.19
80830,604-20241203-000045,79,1,13.0,0.0,0.0,13.0,13.0,3.52,3.52,9.48
80831,604-20241204-000046,85,1,937.0,0.0,0.0,937.0,937.0,376.74,376.74,560.26
80832,604-20241204-000046,64,1,12.5,0.0,0.0,12.5,12.5,3.2,3.2,9.3
80833,604-20241204-000047,77,1,12.5,0.0,0.0,12.5,12.5,3.3,3.3,9.2
80834,604-20250628-000048,22,1,30.5,0.0,0.0,30.5,30.5,7.72,7.72,22.78
80835,604-20251212-000049,30,3,27.5,0.0,0.0,82.5,82.5,6.81,20.43,62.07
80836,604-20251212-000049,78,2,19.5,0.0,0.0,39.0,39.0,5.3,10.6,28.4
80837,604-20251212-000049,30,1,27.5,0.0,0.0,27.5,27.5,6.81,6.81,20.69
80838,605-20241226-000001,70,1,768.0,0.2,153.6,768.0,614.4,324.2,324.2,290.2
80839,605-20241226-000001,17,1,10.5,0.2,2.1,10.5,8.4,2.87,2.87,5.53
80840,605-20241226-000001,18,1,20.0,0.2,4.0,20.0,16.0,5.47,5.47,10.53
80841,606-20220307-000001,7,1,239.0,0.0,0.0,239.0,239.0,104.91,104.91,134.09
80842,606-20220307-000001,86,2,16.5,0.0,0.0,33.0,33.0,4.87,9.74,23.26
80843,606-20220307-000001,55,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
80844,606-20220321-000002,35,1,64.0,0.1278,8.18,64.0,55.82,18.52,18.52,37.3
80845,606-20220923-000003,5,1,11.0,0.107,1.18,11.0,9.82,3.12,3.12,6.7
80846,606-20220923-000003,30,2,25.0,0.107,5.35,50.0,44.65,6.81,13.62,31.03
80847,606-20221126-000004,83,1,16.5,0.3,4.95,16.5,11.55,4.66,4.66,6.89
80848,606-20221222-000005,7,1,245.0,0.0,0.0,245.0,245.0,104.91,104.91,140.09
80849,606-20230301-000006,64,1,12.0,0.0,0.0,12.0,12.0,3.2,3.2,8.8
80850,606-20230304-000007,7,1,246.0,0.0,0.0,246.0,246.0,104.91,104.91,141.09
80851,606-20230304-000007,54,3,70.5,0.0,0.0,211.5,211.5,19.49,58.47,153.03
80852,606-20230404-000008,46,1,20.0,0.0,0.0,20.0,20.0,5.86,5.86,14.14
80853,606-20230516-000009,15,6,26.5,0.0,0.0,159.0,159.0,7.62,45.72,113.28
80854,606-20230516-000009,23,3,18.0,0.0,0.0,54.0,54.0,5.32,15.96,38.04
80855,606-20230516-000009,86,2,17.0,0.0,0.0,34.0,34.0,4.87,9.74,24.26
80856,606-20230516-000009,38,1,33.5,0.0,0.0,33.5,33.5,11.44,11.44,22.06
80857,606-20230620-000010,45,6,20.5,0.0,0.0,123.0,123.0,5.86,35.16,87.84
80858,606-20230629-000011,17,2,10.0,0.0,0.0,20.0,20.0,2.87,5.74,14.26
80859,606-20230629-000011,41,1,36.5,0.0,0.0,36.5,36.5,10.2,10.2,26.3
80860,606-20230716-000012,75,1,9.5,0.0,0.0,9.5,9.5,2.58,2.58,6.92
80861,606-20230716-000012,78,1,18.0,0.0,0.0,18.0,18.0,5.3,5.3,12.7
80862,606-20230716-000012,3,1,37.0,0.0,0.0,37.0,37.0,9.91,9.91,27.09
80863,606-20230801-000013,90,1,23.0,0.0,0.0,23.0,23.0,6.01,6.01,16.99
80864,606-20230801-000013,67,1,10.5,0.0,0.0,10.5,10.5,3.12,3.12,7.38
80865,606-20230801-000013,44,2,22.0,0.0,0.0,44.0,44.0,6.35,12.7,31.3
80866,606-20230803-000014,32,1,10.0,0.0,0.0,10.0,10.0,2.68,2.68,7.32
80867,606-20230803-000014,21,2,9.5,0.0,0.0,19.0,19.0,2.56,5.12,13.88
80868,606-20230803-000014,86,1,17.0,0.0,0.0,17.0,17.0,4.87,4.87,12.13
80869,606-20230915-000015,84,1,39.0,0.0,0.0,39.0,39.0,10.75,10.75,28.25
80870,606-20231128-000016,41,3,37.0,0.3,33.3,111.0,77.7,10.2,30.6,47.1
80871,606-20231128-000016,79,2,13.0,0.3,7.8,26.0,18.2,3.52,7.04,11.16
80872,606-20231207-000017,16,1,25.0,0.0,0.0,25.0,25.0,6.83,6.83,18.17
80873,606-20231207-000017,76,1,39.5,0.0,0.0,39.5,39.5,10.59,10.59,28.91
80874,606-20231218-000018,7,1,252.0,0.0,0.0,252.0,252.0,104.91,104.91,147.09
80875,606-20240102-R000018,7,-1,252.0,0.0,-0.0,-252.0,-252.0,104.91,-104.91,-147.09
80876,606-20240114-000019,24,1,11.5,0.2838,3.26,11.5,8.24,3.03,3.03,5.21
80877,606-20240114-000019,58,2,25.5,0.2838,14.47,51.0,36.53,6.51,13.02,23.51
80878,606-20240203-000020,6,1,19.0,0.0,0.0,19.0,19.0,5.06,5.06,13.94
80879,606-20240321-000021,49,1,29.5,0.1665,4.91,29.5,24.59,7.86,7.86,16.73
80880,606-20240321-000021,74,2,70.0,0.1665,23.31,140.0,116.69,18.76,37.52,79.17
80881,606-20240405-000022,10,3,16.0,0.0,0.0,48.0,48.0,4.22,12.66,35.34
80882,606-20240414-000023,33,3,10.5,0.0,0.0,31.5,31.5,2.68,8.04,23.46
80883,606-20240414-000023,33,3,10.5,0.0,0.0,31.5,31.5,2.68,8.04,23.46
80884,606-20240414-000023,37,1,38.0,0.0,0.0,38.0,38.0,10.06,10.06,27.94
80885,606-20240417-000024,40,1,344.0,0.0,0.0,344.0,344.0,96.32,96.32,247.68
80886,606-20240417-000024,69,1,131.5,0.0,0.0,131.5,131.5,52.46,52.46,79.04
80887,606-20240419-000025,73,6,10.5,0.0,0.0,63.0,63.0,2.73,16.38,46.62
80888,606-20240513-000026,13,3,25.5,0.0,0.0,76.5,76.5,6.79,20.37,56.13
80889,606-20240513-000026,77,1,12.5,0.0,0.0,12.5,12.5,3.3,3.3,9.2
80890,606-20240513-000026,93,1,24.5,0.0,0.0,24.5,24.5,6.36,6.36,18.14
80891,606-20240513-000026,88,2,54.0,0.0,0.0,108.0,108.0,18.99,37.98,70.02
80892,606-20240526-000027,32,1,10.5,0.0,0.0,10.5,10.5,2.68,2.68,7.82
80893,606-20240606-000028,46,1,21.0,0.1927,4.05,21.0,16.95,5.86,5.86,11.09
80894,606-20240612-000029,63,1,11.0,0.1927,2.12,11.0,8.88,2.85,2.85,6.03
80895,606-20240706-000030,31,3,20.5,0.0,0.0,61.5,61.5,5.63,16.89,44.61
80896,606-20240706-000030,71,1,36.5,0.0,0.0,36.5,36.5,9.9,9.9,26.6
80897,606-20240716-000031,86,2,17.5,0.0,0.0,35.0,35.0,4.87,9.74,25.26
80898,606-20240716-000031,35,1,68.5,0.0,0.0,68.5,68.5,18.52,18.52,49.98
80899,606-20240727-000032,8,3,41.0,0.0,0.0,123.0,123.0,11.22,33.66,89.34
80900,606-20240730-000033,8,1,41.0,0.0,0.0,41.0,41.0,11.22,11.22,29.78
80901,606-20240730-000033,88,1,54.5,0.0,0.0,54.5,54.5,18.99,18.99,35.51
80902,606-20240819-000034,73,1,10.5,0.0,0.0,10.5,10.5,2.73,2.73,7.77
80903,606-20240819-000034,32,2,10.5,0.0,0.0,21.0,21.0,2.68,5.36,15.64
80904,606-20240819-000034,71,4,36.5,0.0,0.0,146.0,146.0,9.9,39.6,106.4
80905,606-20241031-000035,17,3,10.5,0.0,0.0,31.5,31.5,2.87,8.61,22.89
80906,606-20241125-000036,40,6,350.5,0.3,630.9,2103.0,1472.1,96.32,577.92,894.18
80907,606-20241125-000036,57,1,65.0,0.3,19.5,65.0,45.5,17.82,17.82,27.68
80908,606-20241130-000037,69,1,134.0,0.3,40.2,134.0,93.8,52.46,52.46,41.34
80909,606-20241219-000038,3,1,38.5,0.0,0.0,38.5,38.5,9.91,9.91,28.59
80910,606-20250106-000039,53,6,10.5,0.0,0.0,63.0,63.0,2.82,16.92,46.08
80911,606-20250113-000040,90,1,23.5,0.0,0.0,23.5,23.5,6.01,6.01,17.49
80912,606-20250113-000040,38,1,35.0,0.0,0.0,35.0,35.0,11.44,11.44,23.56
80913,606-20250408-000041,74,1,72.5,0.0,0.0,72.5,72.5,18.76,18.76,53.74
